Path,SteerAngle,Throttle,Brake,Speed,X_Position,Y_Position,Pitch,Yaw,Roll
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_29_793.jpg,0,1,0,3.25001,105.2502,90.2515,1.386322,34.87888,0.00145232
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_29_844.jpg,0,1,0,3.277044,105.4111,90.36469,1.386477,34.89394,0.001573539
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_29_889.jpg,0,1,0,3.304436,105.5195,90.441,1.39064,34.90377,0.001476129
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_29_939.jpg,0,1,0,3.344047,105.6288,90.51791,1.390881,34.91431,0.00159217
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_29_989.jpg,0,1,0,3.37056,105.7943,90.6345,1.396133,34.93012,0.001606852
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_30_036.jpg,0,1,0,3.411118,105.9057,90.71301,1.398916,34.9393,0.001170552
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_30_078.jpg,0,1,0,3.437078,106.0179,90.79214,1.400636,34.9513,0.001617958
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_30_130.jpg,0,1,0,3.46412,106.1879,90.91203,1.403711,34.96704,0.001530582
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_30_172.jpg,0,1,0,3.489968,106.3023,90.99276,1.406767,34.97717,0.001195857
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_30_214.jpg,0,1,0,3.529415,106.4175,91.0741,1.408227,34.98967,0.001659597
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_30_258.jpg,0,1,0,3.556252,106.5335,91.15607,1.409631,34.99932,0.001204239
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_30_308.jpg,0,1,0,3.582313,106.7092,91.28024,1.415158,35.01793,0.001568914
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_30_359.jpg,0,1,0,3.621064,106.8273,91.36375,1.414532,35.02966,0.001700008
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_30_409.jpg,0,1,0,3.646984,107.0062,91.49028,1.420101,35.04596,0.001237605
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_30_462.jpg,0,1,0,3.685928,107.1868,91.61814,1.419567,35.06507,0.001714744
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_30_513.jpg,0,1,0,3.71242,107.3083,91.70422,1.42492,35.07569,0.00115151
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_30_555.jpg,0,1,0,3.737434,107.4306,91.79089,1.426643,35.09001,0.001724944
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_30_603.jpg,0,1,0,3.776791,107.6156,91.92207,1.430929,35.10702,0.00116379
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_30_649.jpg,0,1,0,3.801673,107.7399,92.01028,1.432438,35.12162,0.001757135
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_30_693.jpg,0,1,0,3.827533,107.8651,92.09911,1.432349,35.13264,0.001291149
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_30_744.jpg,0,1,0,3.865569,108.0544,92.23354,1.436363,35.15376,0.001769042
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_30_787.jpg,0,1,0,3.891671,108.1815,92.32394,1.438543,35.16668,0.001675205
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_30_830.jpg,0,1,0,3.91701,108.3096,92.41496,1.441395,35.18022,0.00169122
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_30_883.jpg,0,1,0,3.955074,108.5031,92.55264,1.444684,35.19915,0.001218242
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_30_931.jpg,0,1,0,3.979579,108.633,92.64517,1.444571,35.21457,0.00180449
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_30_981.jpg,0,1,0,4.017814,108.7639,92.73837,1.449939,35.22731,0.001229294
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_31_026.jpg,0,1,0,4.042515,108.9615,92.87926,1.451905,35.24891,0.001356815
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_31_075.jpg,0,1,0,4.080546,109.0943,92.97396,1.452978,35.2629,0.001360178
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_31_125.jpg,0,1,0,4.10479,109.295,93.11718,1.456349,35.28643,0.001855796
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_31_170.jpg,0,1,0,4.130363,109.4298,93.21344,1.460977,35.29978,0.001276753
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_31_217.jpg,0,1,0,4.167058,109.5652,93.31026,1.459837,35.31599,0.001877898
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_31_267.jpg,0,1,0,4.192162,109.77,93.45669,1.463295,35.33826,0.001767835
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_31_315.jpg,0,1,0,4.216853,109.9075,93.55506,1.465012,35.35381,0.001776697
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_31_364.jpg,0,1,0,4.253623,110.1152,93.7038,1.47078,35.37777,0.00179533
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_31_410.jpg,0,1,0,4.278187,110.2546,93.80371,1.473323,35.39385,0.001808837
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_31_459.jpg,0,1,0,4.314423,110.3948,93.90422,1.474494,35.40957,0.001822183
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_31_502.jpg,0,1,0,4.339201,110.6065,94.05614,1.478588,35.4339,0.001827791
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_31_549.jpg,0,1,0,4.363581,110.7486,94.15816,1.479601,35.45026,0.001840176
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_31_597.jpg,0,1,0,4.399884,110.8915,94.26082,1.483435,35.46576,0.001356461
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_31_650.jpg,0,1,0,4.42413,111.1072,94.41593,1.487662,35.49137,0.001365271
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_31_693.jpg,0,1,0,4.460239,111.2519,94.52009,1.489411,35.50885,0.00147646
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_31_743.jpg,0,1,0,4.484357,111.4704,94.67744,1.491249,35.53408,0.001375628
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_31_790.jpg,0,1,0,4.507754,111.6169,94.7831,1.491325,35.55162,0.001491194
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_31_836.jpg,0,1,0,4.543915,111.7643,94.88941,1.497193,35.56976,0.001392607
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_31_885.jpg,0,1,0,4.568214,111.9867,95.04989,1.492582,35.59949,0.001381714
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_31_933.jpg,0,1,0,4.59178,112.1359,95.15769,1.495217,35.62037,0.001386627
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_31_979.jpg,0,1,0,4.626999,112.2859,95.26614,1.502359,35.64166,0.001396614
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_32_026.jpg,0,1,0,4.651297,112.512,95.42977,1.493848,35.67653,0.001380007
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_32_073.jpg,0,1,0,4.686411,112.6637,95.53967,1.491765,35.69967,0.001381661
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_32_121.jpg,0,1,0,4.709686,112.8161,95.65022,1.494452,35.72223,0.001403494
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_32_169.jpg,0,1,0,4.732915,113.0463,95.81725,1.506117,35.75568,0.001427576
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_32_217.jpg,0,1,0,4.76843,113.2005,95.92931,1.505953,35.78118,0.001825625
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_32_261.jpg,0,1,0,4.791731,113.3554,96.04193,1.501982,35.80488,0.001432057
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_32_309.jpg,0,1,0,4.81478,113.5891,96.21209,1.504035,35.83956,0.0014414
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_32_357.jpg,0,1,0,4.837777,113.7459,96.32632,1.510126,35.8624,0.001467186
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_32_404.jpg,0,1,0,4.872662,113.9822,96.49879,1.511085,35.90337,0.001428753
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_32_447.jpg,0,1,0,4.895629,114.1407,96.61453,1.513748,35.92895,0.001452829
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_32_493.jpg,0,1,0,4.930308,114.2998,96.73087,1.511592,35.95784,0.001369236
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_32_538.jpg,0,1,0,4.953142,114.4595,96.84782,1.509644,35.9853,0.001447755
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_32_578.jpg,0,0.9174759,0,4.97533,114.62,96.9654,1.510928,36.01075,0.001477062
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_32_625.jpg,0,0.7848339,0,4.993892,114.8618,97.14271,1.509905,36.04706,0.001469214
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_32_671.jpg,0,0.6432338,0,5.008227,115.0231,97.26121,1.497499,36.07189,0.001462213
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_32_718.jpg,0,0.5043879,0,5.002745,115.1842,97.37959,1.47308,36.0965,0.001378873
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_32_765.jpg,0,0.361939,0,4.998156,115.4251,97.5569,1.409126,36.1329,0.001226603
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_32_809.jpg,0,0.2205849,0,5.001116,115.5853,97.67487,1.341593,36.1562,0.001236924
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_32_857.jpg,0,0.08650291,0,4.99313,115.745,97.79259,1.257335,36.17774,0.001118019
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_32_904.jpg,0,0,0,4.983988,115.9834,97.96841,1.088394,36.2086,0.000939054
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_32_946.jpg,0,0,0,4.973388,116.1415,98.08508,0.9499227,36.22788,0.000780163
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_32_998.jpg,0,0,0,4.957465,116.299,98.20132,0.795486,36.24588,0.000527656
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_33_041.jpg,0,0,0,4.946835,116.456,98.31718,0.6289679,36.26251,0.000195633
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_33_091.jpg,0,0,0,4.936166,116.6906,98.4903,0.3643549,36.2832,-0.003274702
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_33_134.jpg,0,0,0,4.920278,116.8466,98.60528,0.182955,36.29333,359.9907
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_33_181.jpg,0,0,0,4.90956,117.0022,98.71992,0.000802749,36.30062,359.9814
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_33_233.jpg,-1.622339,0,0,4.898272,117.2357,98.89227,359.7891,36.29271,0.005179346
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_33_279.jpg,-3.745844,0,0,4.880782,117.392,99.006,359.6692,36.16749,359.9905
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_33_325.jpg,-5.841495,0,0,4.868899,117.627,99.17484,359.5114,35.75393,359.9541
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_33_372.jpg,-8.103283,0,0,4.856608,117.7846,99.28557,359.4267,35.29023,359.9006
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_33_418.jpg,-10.22035,0,0,4.836666,117.9433,99.39417,359.3535,34.6665,359.806
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_33_469.jpg,-12.31528,0,0,4.822307,118.1839,99.55273,359.2883,33.42404,359.5992
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_33_513.jpg,-14.5417,0,0,4.799531,118.3462,99.65536,359.2929,32.43034,359.43
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_33_565.jpg,-15,0,0,4.786407,118.5933,99.80555,359.4286,30.8382,359.1911
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_33_618.jpg,-14.59914,0,0,4.77156,118.7606,99.90216,359.588,29.72886,359.0185
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_33_665.jpg,-12.18664,0,0,4.750874,119.0156,100.0434,359.9901,28.12322,358.8466
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_33_717.jpg,-9.978226,0,0,4.71753,119.185,100.1332,0.1704103,27.12404,358.7724
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_33_767.jpg,-7.768094,0,0,4.712087,119.4361,100.264,0.2246503,25.66286,358.8309
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_33_811.jpg,-5.548965,0,0,4.701427,119.6023,100.3469,0.1148867,24.73221,358.914
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_33_858.jpg,-3.445529,0,0,4.681428,119.7691,100.4249,359.9413,24.05667,358.9283
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_33_906.jpg,-1.444695,0,0,4.670715,120.0218,100.5392,359.7842,23.47765,358.9643
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_33_954.jpg,0,0,0,4.659431,120.1912,100.6149,359.7489,23.30103,359.0343
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_34_004.jpg,0,0,0,4.639187,120.4461,100.7275,359.7634,23.23156,359.1837
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_34_046.jpg,0,0,0,4.628387,120.6159,100.8013,359.7707,23.22274,359.2732
